brand,country,month,norm_fit
AITPJ,Braavos,10.0,"(0.04854368932038835, 0.02155855181822098)"
AITPJ,Braavos,11.0,"(0.05208333333333334, 0.027059436297791367)"
AITPJ,Braavos,12.0,"(0.05319148936170213, 0.023908834616229373)"
AITPJ,Coruscant,1.0,"(0.047619047619047616, 0.04525365314367154)"
AITPJ,Coruscant,2.0,"(0.05, 0.036247857866083415)"
AITPJ,Coruscant,3.0,"(0.04597701149425289, 0.044757177623390605)"
AITPJ,Coruscant,4.0,"(0.04938271604938271, 0.05589648134437271)"
AITPJ,Coruscant,5.0,"(0.05194805194805195, 0.04668913081983179)"
AITPJ,Coruscant,6.0,"(0.05, 0.049233052405722705)"
AITPJ,Coruscant,7.0,"(0.044444444444444446, 0.04489766371087906)"
AITPJ,Coruscant,8.0,"(0.047058823529411764, 0.037496828044709614)"
AITPJ,Coruscant,9.0,"(0.04716981132075473, 0.040286036570667344)"
AITPJ,Coruscant,10.0,"(0.04672897196261682, 0.03621752659396805)"
AITPJ,Coruscant,11.0,"(0.04807692307692308, 0.04057709003270145)"
AITPJ,Coruscant,12.0,"(0.052083333333333336, 0.05561477399436085)"
AITPJ,Dorne,1.0,"(0.046875, 0.09141774249155969)"
AITPJ,Dorne,2.0,"(0.05, 0.08124496115914964)"
AITPJ,Dorne,3.0,"(0.045454545454545456, 0.056665883467240274)"
AITPJ,Dorne,4.0,"(0.05128205128205128, 0.058637964031173134)"
AITPJ,Dorne,5.0,"(0.05555555555555555, 0.08622048536016173)"
AITPJ,Dorne,6.0,"(0.046511627906976744, 0.08449124259439808)"
AITPJ,Dorne,7.0,"(0.04444444444444445, 0.0803837530509596)"
AITPJ,Dorne,8.0,"(0.047619047619047616, 0.09249825654459694)"
AITPJ,Dorne,9.0,"(0.04545454545454545, 0.08515060181230134)"
AITPJ,Dorne,10.0,"(0.046153846153846156, 0.0794039437189418)"
AITPJ,Dorne,11.0,"(0.048387096774193554, 0.07299249617078682)"
AITPJ,Dorne,12.0,"(0.04918032786885246, 0.09817094901769721)"
AITPJ,Eriador,1.0,"(0.047619047619047616, 0.07278607188377235)"
AITPJ,Eriador,2.0,"(0.05, 0.0660875383856448)"
AITPJ,Eriador,3.0,"(0.046511627906976744, 0.07673927414029708)"
AITPJ,Eriador,4.0,"(0.047619047619047616, 0.06631149106976124)"
AITPJ,Eriador,5.0,"(0.04918032786885246, 0.05499801189835616)"
AITPJ,Eriador,6.0,"(0.04918032786885245, 0.07231668496388771)"
AITPJ,Eriador,7.0,"(0.04477611940298507, 0.06263987470069143)"
AITPJ,Eriador,8.0,"(0.04545454545454545, 0.054082395796176255)"
AITPJ,Eriador,9.0,"(0.04918032786885245, 0.06316290418133243)"
AITPJ,Eriador,10.0,"(0.045454545454545456, 0.061193166018234685)"
AITPJ,Eriador,12.0,"(0.07692307692307693, 0.14703569858760798)"
AITPJ,Essos,1.0,"(0.04545454545454547, 0.0657119384148546)"
AITPJ,Essos,2.0,"(0.05, 0.05319399310280537)"
AITPJ,Essos,3.0,"(0.04878048780487805, 0.05109428399569415)"
AITPJ,Essos,4.0,"(0.05, 0.0632701713834478)"
AITPJ,Essos,5.0,"(0.05, 0.057823783513620004)"
AITPJ,Essos,6.0,"(0.04918032786885245, 0.062071941473814445)"
AITPJ,Essos,7.0,"(0.04504504504504504, 0.05773362428186477)"
AITPJ,Essos,8.0,"(0.04705882352941178, 0.05642776635457324)"
AITPJ,Essos,9.0,"(0.04705882352941178, 0.05390367103704537)"
AITPJ,Essos,10.0,"(0.046875, 0.03672193191088444)"
AITPJ,Essos,11.0,"(0.046511627906976744, 0.05069288948735618)"
AITPJ,Essos,12.0,"(0.05263157894736841, 0.05981895170912304)"
AITPJ,Fangorn,1.0,"(0.045454545454545456, 0.06256698549000621)"
AITPJ,Fangorn,2.0,"(0.058823529411764705, 0.08360471644891623)"
AITPJ,Fangorn,3.0,"(0.04651162790697674, 0.08280864857448564)"
AITPJ,Fangorn,4.0,"(0.05, 0.08628075969438995)"
AITPJ,Fangorn,5.0,"(0.051282051282051294, 0.09106424267712498)"
AITPJ,Fangorn,6.0,"(0.05555555555555555, 0.07363897907639098)"
AITPJ,Fangorn,7.0,"(0.043478260869565216, 0.07317427661707555)"
AITPJ,Fangorn,8.0,"(0.045454545454545456, 0.07207341438255897)"
AITPJ,Fangorn,9.0,"(0.046875, 0.08444878769988158)"
AITPJ,Fangorn,10.0,"(0.05555555555555555, 0.07533980557447557)"
AITPJ,Fangorn,11.0,"(0.045454545454545456, 0.06777731295643644)"
AITPJ,Fangorn,12.0,"(0.05172413793103448, 0.05669282836184179)"
AITPJ,Ferelden,1.0,"(0.05128205128205128, 0.09062980207344565)"
AITPJ,Ferelden,2.0,"(0.05128205128205128, 0.09017430361042118)"
AITPJ,Ferelden,3.0,"(0.046511627906976744, 0.06648648309235182)"
AITPJ,Ferelden,4.0,"(0.047619047619047616, 0.11573940514432852)"
AITPJ,Ferelden,5.0,"(0.05555555555555555, 0.0815022854275384)"
AITPJ,Ferelden,6.0,"(0.047619047619047616, 0.06839729147331633)"
AITPJ,Ferelden,7.0,"(0.047619047619047616, 0.09851155831161205)"
AITPJ,Ferelden,8.0,"(0.045454545454545456, 0.06900541298902328)"
AITPJ,Ferelden,9.0,"(0.047619047619047616, 0.07417031869210466)"
AITPJ,Ferelden,10.0,"(0.04477611940298508, 0.0662515773823853)"
AITPJ,Ferelden,11.0,"(0.047619047619047616, 0.07895749942694542)"
AITPJ,Ferelden,12.0,"(0.057142857142857134, 0.08837382532335093)"
AITPJ,Gallifrey,1.0,"(0.045454545454545456, 0.05074146508304817)"
AITPJ,Gallifrey,2.0,"(0.05, 0.0600618940872765)"
AITPJ,Gallifrey,3.0,"(0.049999999999999996, 0.03554951785332557)"
AITPJ,Gallifrey,4.0,"(0.04918032786885245, 0.048473879195077584)"
AITPJ,Gallifrey,5.0,"(0.05, 0.03928752628151692)"
AITPJ,Gallifrey,6.0,"(0.05000000000000001, 0.047168621687910806)"
AITPJ,Gallifrey,7.0,"(0.04411764705882353, 0.04171521308502139)"
AITPJ,Gallifrey,8.0,"(0.047619047619047616, 0.04929535009016196)"
AITPJ,Gallifrey,9.0,"(0.04999999999999999, 0.08387079385976401)"
AITPJ,Gallifrey,10.0,"(0.05, 0.04513514311478577)"
AITPJ,Gallifrey,11.0,"(0.04761904761904763, 0.04202782841757359)"
AITPJ,Gondor,1.0,"(0.04651162790697674, 0.04433500734581392)"
AITPJ,Gondor,2.0,"(0.05128205128205128, 0.04498259040845129)"
AITPJ,Gondor,3.0,"(0.04615384615384615, 0.04531777111657284)"
AITPJ,Gondor,4.0,"(0.049180327868852465, 0.04414536662927814)"
AITPJ,Gondor,5.0,"(0.048192771084337345, 0.05507625395802367)"
AITPJ,Gondor,6.0,"(0.04761904761904762, 0.041538185982378135)"
AITPJ,Gondor,7.0,"(0.0449438202247191, 0.043653008889376135)"
AITPJ,Gondor,8.0,"(0.045045045045045064, 0.04019569899278435)"
AITPJ,Gondor,9.0,"(0.047619047619047616, 0.04113088492484433)"
AITPJ,Gondor,10.0,"(0.04629629629629629, 0.04122515369830076)"
AITPJ,Gondor,11.0,"(0.04716981132075472, 0.04146168125383954)"
AITPJ,Gondor,12.0,"(0.06097560975609756, 0.06296439417129124)"
AITPJ,Hogwarts,1.0,"(0.046511627906976744, 0.03784990588761644)"
AITPJ,Hogwarts,2.0,"(0.05, 0.04493275328277126)"
AITPJ,Hogwarts,3.0,"(0.045454545454545456, 0.03382343046712625)"
AITPJ,Hogwarts,4.0,"(0.04878048780487805, 0.030581275491234714)"
AITPJ,Hogwarts,5.0,"(0.05263157894736842, 0.034599964654411446)"
AITPJ,Hogwarts,6.0,"(0.048192771084337345, 0.02485864679702905)"
AITPJ,Hogwarts,7.0,"(0.046296296296296294, 0.025709071087804375)"
AITPJ,Hogwarts,8.0,"(0.04545454545454546, 0.018778872180485455)"
AITPJ,Hogwarts,9.0,"(0.04716981132075472, 0.028496605241278013)"
AITPJ,Hogwarts,10.0,"(0.04504504504504505, 0.02905840127822007)"
AITPJ,Hogwarts,11.0,"(0.049504950495049514, 0.04190364545090439)"
AITPJ,Hogwarts,12.0,"(0.04761904761904763, 0.035056345390955375)"
AITPJ,Latveria,1.0,"(0.04651162790697676, 0.03386142569868915)"
AITPJ,Latveria,2.0,"(0.049999999999999996, 0.028808741037722473)"
AITPJ,Latveria,3.0,"(0.04819277108433735, 0.02032615984561653)"
AITPJ,Latveria,4.0,"(0.05128205128205128, 0.027739657166257457)"
AITPJ,Latveria,5.0,"(0.050847457627118654, 0.0342317067614547)"
AITPJ,Latveria,6.0,"(0.04938271604938271, 0.02862482365800382)"
AITPJ,Latveria,7.0,"(0.04444444444444444, 0.018505386118051692)"
AITPJ,Latveria,8.0,"(0.05263157894736842, 0.0631690464441336)"
AITPJ,Latveria,9.0,"(0.04716981132075473, 0.022994640555496975)"
AITPJ,Latveria,10.0,"(0.045871559633027525, 0.017050479804363677)"
AITPJ,Latveria,11.0,"(0.04629629629629631, 0.0212621508618333)"
AITPJ,Latveria,12.0,"(0.056179775280898875, 0.05229537978510927)"
AITPJ,Narnia,1.0,"(0.046511627906976744, 0.024823489773178293)"
AITPJ,Narnia,2.0,"(0.05, 0.02728482121603724)"
AITPJ,Narnia,3.0,"(0.046511627906976744, 0.026286892357925373)"
AITPJ,Narnia,4.0,"(0.05063291139240506, 0.025143725650963785)"
AITPJ,Narnia,5.0,"(0.05063291139240506, 0.027868432596719752)"
AITPJ,Narnia,6.0,"(0.047619047619047616, 0.022603387780195387)"
AITPJ,Narnia,7.0,"(0.04504504504504504, 0.02517202594827694)"
AITPJ,Narnia,8.0,"(0.04672897196261682, 0.024703837238098672)"
AITPJ,Narnia,9.0,"(0.047169811320754707, 0.027784619550970793)"
AITPJ,Narnia,10.0,"(0.04494382022471909, 0.018855980710520887)"
AITPJ,Narnia,11.0,"(0.04672897196261682, 0.02617217059828862)"
AITPJ,Narnia,12.0,"(0.05376344086021505, 0.03470477889238314)"
AITPJ,Panem,1.0,"(0.047619047619047616, 0.02600528219051619)"
AITPJ,Panem,2.0,"(0.05000000000000001, 0.028947726981145366)"
AITPJ,Panem,3.0,"(0.04615384615384616, 0.0261842616618304)"
AITPJ,Panem,4.0,"(0.05, 0.035736361340583785)"
AITPJ,Panem,5.0,"(0.051282051282051294, 0.034350528991643516)"
AITPJ,Panem,6.0,"(0.05, 0.027675769196407404)"
AITPJ,Panem,7.0,"(0.04504504504504505, 0.029900203429352862)"
AITPJ,Panem,8.0,"(0.04504504504504504, 0.03396079430106092)"
AITPJ,Panem,9.0,"(0.04716981132075472, 0.026151031832656154)"
AITPJ,Panem,10.0,"(0.046728971962616814, 0.028567656955664867)"
AITPJ,Panem,11.0,"(0.04807692307692308, 0.028263326988552037)"
AITPJ,Panem,12.0,"(0.0547945205479452, 0.038732983460813455)"
AITPJ,Prydain,1.0,"(0.047619047619047616, 0.10440267934316844)"
AITPJ,Prydain,2.0,"(0.06666666666666667, 0.14616613089112804)"
AITPJ,Prydain,3.0,"(0.046153846153846156, 0.09973184707753759)"
AITPJ,Prydain,4.0,"(0.05263157894736842, 0.11873592757855107)"
AITPJ,Prydain,5.0,"(0.047619047619047616, 0.10946658770689456)"
AITPJ,Prydain,6.0,"(0.05, 0.10658876382526467)"
AITPJ,Prydain,7.0,"(0.047619047619047616, 0.10458853536304008)"
AITPJ,Prydain,8.0,"(0.04615384615384616, 0.10043296817263528)"
AITPJ,Prydain,9.0,"(0.04918032786885246, 0.10830157654346849)"
AITPJ,Prydain,10.0,"(0.04477611940298508, 0.10532205908867534)"
AITPJ,Prydain,11.0,"(0.047058823529411764, 0.10388929893653977)"
AITPJ,Prydain,12.0,"(0.0588235294117647, 0.12900752032820106)"
AITPJ,Qarth,1.0,"(0.047058823529411764, 0.0490233070081962)"
AITPJ,Qarth,2.0,"(0.049999999999999996, 0.03925161316949437)"
AITPJ,Qarth,3.0,"(0.04651162790697674, 0.038003544659095605)"
AITPJ,Qarth,4.0,"(0.05, 0.04952381041886754)"
AITPJ,Qarth,5.0,"(0.05263157894736842, 0.04969935573315028)"
AITPJ,Qarth,6.0,"(0.04950495049504949, 0.045919219987568795)"
AITPJ,Qarth,7.0,"(0.04587155963302753, 0.036259141224106506)"
AITPJ,Qarth,8.0,"(0.046728971962616814, 0.044061113518473305)"
AITPJ,Qarth,9.0,"(0.04716981132075473, 0.038594615213622535)"
AITPJ,Qarth,10.0,"(0.04504504504504504, 0.03879737573762557)"
AITPJ,Qarth,11.0,"(0.04761904761904763, 0.040677403588542826)"
AITPJ,Qarth,12.0,"(0.05376344086021506, 0.04870000917805717)"
AITPJ,Sokovia,1.0,"(0.047619047619047616, 0.04807996745585515)"
AITPJ,Sokovia,2.0,"(0.05, 0.07092776282124508)"
AITPJ,Sokovia,3.0,"(0.05263157894736842, 0.04504239575253887)"
AITPJ,Sokovia,4.0,"(0.05263157894736842, 0.058691357183689355)"
AITPJ,Sokovia,5.0,"(0.04878048780487806, 0.050262914949734935)"
AITPJ,Sokovia,6.0,"(0.055555555555555566, 0.05748964807053218)"
AITPJ,Sokovia,7.0,"(0.04761904761904763, 0.04846970175594939)"
AITPJ,Sokovia,8.0,"(0.047619047619047616, 0.051166687923044414)"
AITPJ,Sokovia,9.0,"(0.05, 0.04990560885624501)"
AITPJ,Sokovia,10.0,"(0.045454545454545456, 0.03956860914867301)"
AITPJ,Sokovia,12.0,"(0.04999999999999999, 0.05642528807361691)"
AITPJ,Themyscira,1.0,"(0.04819277108433735, 0.05652081934529526)"
AITPJ,Themyscira,2.0,"(0.05063291139240506, 0.05998357641520082)"
AITPJ,Themyscira,3.0,"(0.047619047619047616, 0.05098535302992589)"
AITPJ,Themyscira,4.0,"(0.051948051948051945, 0.06280600637185309)"
AITPJ,Themyscira,5.0,"(0.05333333333333333, 0.06147760030006854)"
AITPJ,Themyscira,6.0,"(0.04950495049504949, 0.05459510698558053)"
AITPJ,Themyscira,7.0,"(0.04545454545454546, 0.04989158287261831)"
AITPJ,Themyscira,8.0,"(0.046728971962616814, 0.058543592744777835)"
AITPJ,Themyscira,9.0,"(0.04716981132075472, 0.04895009335741706)"
AITPJ,Themyscira,10.0,"(0.046728971962616814, 0.04702181859984889)"
AITPJ,Themyscira,11.0,"(0.04651162790697674, 0.05035643730536316)"
AITPJ,Themyscira,12.0,"(0.05769230769230768, 0.06422001148565123)"
AITPJ,Vulcan,1.0,"(0.046875, 0.042489562449677255)"
AITPJ,Vulcan,2.0,"(0.05, 0.04530936085605177)"
AITPJ,Vulcan,3.0,"(0.046511627906976744, 0.03868707412931096)"
AITPJ,Vulcan,4.0,"(0.05263157894736842, 0.05895019219742711)"
AITPJ,Vulcan,5.0,"(0.05194805194805196, 0.04205161289862693)"
AITPJ,Vulcan,6.0,"(0.04819277108433735, 0.05102878288431704)"
AITPJ,Vulcan,7.0,"(0.04504504504504505, 0.04243722193526252)"
AITPJ,Vulcan,8.0,"(0.045454545454545456, 0.051670611173711835)"
AITPJ,Vulcan,9.0,"(0.046511627906976744, 0.046742343887962966)"
AITPJ,Vulcan,10.0,"(0.04504504504504504, 0.0438443198138678)"
AITPJ,Vulcan,11.0,"(0.046296296296296294, 0.04216814087061141)"
AITPJ,Vulcan,12.0,"(0.05434782608695652, 0.05348192482740427)"
AITPJ,Westeros,1.0,"(0.05194805194805195, 0.051218754368911996)"
AITPJ,Westeros,2.0,"(0.055555555555555566, 0.04282153167255546)"
AITPJ,Westeros,3.0,"(0.05, 0.03909781669939395)"
AITPJ,Westeros,4.0,"(0.05454545454545456, 0.04497614715459485)"
AITPJ,Westeros,5.0,"(0.05194805194805196, 0.03957947791063142)"
AITPJ,Westeros,6.0,"(0.05376344086021505, 0.04047491226182697)"
AITPJ,Westeros,7.0,"(0.04950495049504951, 0.04963939678481909)"
AITPJ,Westeros,8.0,"(0.06818181818181818, 0.06889541067304845)"
AITPJ,Westeros,9.0,"(0.052083333333333336, 0.049693104268413564)"
AITPJ,Westeros,10.0,"(0.04950495049504951, 0.04638372074815901)"
AITPJ,Westeros,11.0,"(0.053191489361702135, 0.04217656142353575)"
AITPJ,Westeros,12.0,"(0.06451612903225806, 0.06349890677606772)"
AITPJ,Yunkai,1.0,"(0.046511627906976744, 0.0756128360060388)"
AITPJ,Yunkai,2.0,"(0.05, 0.0947697883446864)"
AITPJ,Yunkai,3.0,"(0.04761904761904763, 0.07469450746043468)"
AITPJ,Yunkai,4.0,"(0.05172413793103448, 0.08399205517769114)"
AITPJ,Yunkai,5.0,"(0.05263157894736843, 0.08220108700192931)"
AITPJ,Yunkai,6.0,"(0.05, 0.09142663683982571)"
AITPJ,Yunkai,7.0,"(0.04444444444444444, 0.06595631379943624)"
AITPJ,Yunkai,8.0,"(0.0449438202247191, 0.08311005867550081)"
AITPJ,Yunkai,9.0,"(0.047169811320754707, 0.08466049548228544)"
AITPJ,Yunkai,10.0,"(0.04504504504504504, 0.08313937866984313)"
AITPJ,Yunkai,11.0,"(0.04672897196261682, 0.08403522749290379)"
AITPJ,Yunkai,12.0,"(0.058823529411764705, 0.10547728653638501)"
AITPJ,Zamunda,1.0,"(0.046874999999999986, 0.039848685105097474)"
AITPJ,Zamunda,2.0,"(0.05194805194805195, 0.04570554381148526)"
AITPJ,Zamunda,3.0,"(0.046511627906976744, 0.03943640521151717)"
AITPJ,Zamunda,4.0,"(0.05, 0.04456558625123932)"
AITPJ,Zamunda,5.0,"(0.04819277108433735, 0.037949296856123325)"
AITPJ,Zamunda,6.0,"(0.05128205128205128, 0.03818184728590076)"
AITPJ,Zamunda,7.0,"(0.044444444444444446, 0.041937650054056405)"
AITPJ,Zamunda,8.0,"(0.046511627906976744, 0.03728531903538548)"
AITPJ,Zamunda,9.0,"(0.04716981132075472, 0.03913948023379186)"
AITPJ,Zamunda,10.0,"(0.04672897196261682, 0.038441751296440514)"
AITPJ,Zamunda,11.0,"(0.04819277108433735, 0.04188588008662122)"
AITPJ,Zamunda,12.0,"(0.04878048780487805, 0.046329081552622595)"
AIZTT,Aldovia,1.0,"(0.048, 0.047274462197429694)"
AIZTT,Aldovia,2.0,"(0.05, 0.04737140556244795)"
AIZTT,Aldovia,3.0,"(0.04761904761904761, 0.04743907378403734)"
AIZTT,Aldovia,4.0,"(0.05102040816326531, 0.04963659725404719)"
AIZTT,Aldovia,5.0,"(0.0472972972972973, 0.04608455635250069)"
AIZTT,Aldovia,6.0,"(0.050359712230215826, 0.05397154449173153)"
AIZTT,Aldovia,7.0,"(0.04477611940298508, 0.0475802754367381)"
AIZTT,Aldovia,8.0,"(0.047619047619047616, 0.07388402449455483)"
AIZTT,Aldovia,9.0,"(0.05128205128205129, 0.05690716459115672)"
AIZTT,Aldovia,10.0,"(0.046511627906976744, 0.041722190417314654)"
AIZTT,Aldovia,11.0,"(0.04838709677419354, 0.05046970266858962)"
AIZTT,Aldovia,12.0,"(0.056818181818181816, 0.05210015758575352)"
AIZTT,Arendelle,1.0,"(0.04800000000000001, 0.062037333376519004)"
AIZTT,Arendelle,2.0,"(0.05660377358490566, 0.055724615803641755)"
AIZTT,Arendelle,3.0,"(0.04918032786885246, 0.06237045755375283)"
AIZTT,Arendelle,4.0,"(0.04878048780487805, 0.06668513490555449)"
AIZTT,Arendelle,5.0,"(0.05263157894736842, 0.07208998657962157)"
AIZTT,Arendelle,6.0,"(0.05172413793103448, 0.06821508223004344)"
AIZTT,Arendelle,7.0,"(0.04587155963302753, 0.061224746802933196)"
AIZTT,Arendelle,8.0,"(0.047058823529411764, 0.07518516184955133)"
AIZTT,Arendelle,9.0,"(0.05405405405405406, 0.06842469711868866)"
AIZTT,Arendelle,10.0,"(0.05063291139240506, 0.06955670343455082)"
AIZTT,Arendelle,11.0,"(0.04854368932038835, 0.06170798780255207)"
AIZTT,Arendelle,12.0,"(0.05172413793103448, 0.0724673216746638)"
AIZTT,Asgard,1.0,"(0.045454545454545456, 0.0775734315293118)"
AIZTT,Asgard,2.0,"(0.05, 0.06678213955985254)"
AIZTT,Asgard,3.0,"(0.047619047619047616, 0.08068448503775566)"
AIZTT,Asgard,4.0,"(0.05, 0.07089394836494374)"
AIZTT,Asgard,5.0,"(0.05309734513274336, 0.07478842612796634)"
AIZTT,Asgard,6.0,"(0.05, 0.08317251599919583)"
AIZTT,Asgard,8.0,"(0.04545454545454546, 0.07584917150127901)"
AIZTT,Asgard,9.0,"(0.046511627906976744, 0.061543589930010564)"
AIZTT,Asgard,11.0,"(0.050847457627118654, 0.07590241069927618)"
AIZTT,Asgard,12.0,"(0.05555555555555555, 0.07350095888772779)"
AIZTT,Beleria,1.0,"(0.04672897196261682, 0.0891788984449828)"
AIZTT,Beleria,2.0,"(0.04347826086956521, 0.08275531830103063)"
AIZTT,Beleria,3.0,"(0.041666666666666664, 0.07432235182120861)"
AIZTT,Beleria,4.0,"(0.045454545454545456, 0.080565247821171)"
AIZTT,Beleria,5.0,"(0.04477611940298507, 0.08711274435472621)"
AIZTT,Beleria,6.0,"(0.043478260869565216, 0.07799508081471938)"
AIZTT,Beleria,7.0,"(0.0449438202247191, 0.08004429249528797)"
AIZTT,Beleria,8.0,"(0.042553191489361715, 0.08844774416288563)"
AIZTT,Beleria,9.0,"(0.043478260869565216, 0.0875443248026818)"
AIZTT,Beleria,10.0,"(0.04807692307692308, 0.09558410304002019)"
AIZTT,Beleria,11.0,"(0.041666666666666664, 0.07841003823931646)"
AIZTT,Beleria,12.0,"(0.04411764705882353, 0.08714315541023904)"
AIZTT,Braavos,1.0,"(0.054347826086956534, 0.04290683843996599)"
AIZTT,Braavos,2.0,"(0.05384615384615385, 0.04105717095515777)"
AIZTT,Braavos,3.0,"(0.04918032786885246, 0.036477393954673774)"
AIZTT,Braavos,4.0,"(0.05217391304347826, 0.0363102032504386)"
AIZTT,Braavos,5.0,"(0.055555555555555566, 0.051868214296414694)"
AIZTT,Braavos,6.0,"(0.04761904761904762, 0.034654962331040824)"
AIZTT,Braavos,7.0,"(0.047999999999999994, 0.03513877050718281)"
AIZTT,Braavos,8.0,"(0.05504587155963304, 0.044742619339459444)"
AIZTT,Braavos,9.0,"(0.05333333333333334, 0.03072663797062084)"
AIZTT,Braavos,10.0,"(0.048, 0.03266114964639439)"
AIZTT,Braavos,11.0,"(0.05128205128205127, 0.03575302531947887)"
AIZTT,Braavos,12.0,"(0.05405405405405404, 0.0388140519066606)"
AIZTT,Coruscant,1.0,"(0.04761904761904761, 0.07281049473418773)"
AIZTT,Coruscant,2.0,"(0.05, 0.07366983420137153)"
AIZTT,Coruscant,3.0,"(0.046296296296296294, 0.0751380807511389)"
AIZTT,Coruscant,4.0,"(0.05172413793103449, 0.07673632939908456)"
AIZTT,Coruscant,6.0,"(0.04761904761904761, 0.07819376001565005)"
AIZTT,Coruscant,7.0,"(0.043478260869565216, 0.07710333098012202)"
AIZTT,Coruscant,9.0,"(0.047619047619047616, 0.07557847325150463)"
AIZTT,Coruscant,10.0,"(0.045454545454545456, 0.08118424078853503)"
AIZTT,Coruscant,11.0,"(0.04838709677419354, 0.07481473113104528)"
AIZTT,Coruscant,12.0,"(0.05555555555555555, 0.07891516258014253)"
AIZTT,Fangorn,1.0,"(0.049180327868852465, 0.08294761491006344)"
AIZTT,Fangorn,2.0,"(0.05555555555555555, 0.10019185161122178)"
AIZTT,Fangorn,3.0,"(0.044444444444444446, 0.08430078101217403)"
AIZTT,Fangorn,4.0,"(0.048780487804878044, 0.06813865102060582)"
AIZTT,Fangorn,5.0,"(0.047619047619047616, 0.08631893587506201)"
AIZTT,Fangorn,6.0,"(0.04838709677419355, 0.11681086641709264)"
AIZTT,Fangorn,7.0,"(0.0449438202247191, 0.08905478153113601)"
AIZTT,Fangorn,8.0,"(0.044776119402985065, 0.09535092858912703)"
AIZTT,Fangorn,9.0,"(0.04545454545454546, 0.1270503454179933)"
AIZTT,Fangorn,10.0,"(0.05494505494505494, 0.07832867690426823)"
AIZTT,Fangorn,11.0,"(0.047244094488188976, 0.07430760879601359)"
AIZTT,Fangorn,12.0,"(0.04878048780487805, 0.068950164018892)"
AIZTT,Gallifrey,1.0,"(0.046153846153846156, 0.057023795368140395)"
AIZTT,Gallifrey,2.0,"(0.05, 0.050159678955046215)"
AIZTT,Gallifrey,4.0,"(0.05, 0.0590565890236646)"
AIZTT,Gallifrey,5.0,"(0.04651162790697674, 0.058477450244408334)"
AIZTT,Gallifrey,6.0,"(0.04878048780487805, 0.06091876651859062)"
AIZTT,Gallifrey,8.0,"(0.04761904761904763, 0.050148548084001376)"
AIZTT,Gallifrey,9.0,"(0.04938271604938271, 0.0642153707809409)"
AIZTT,Gallifrey,10.0,"(0.04878048780487805, 0.06522777734369441)"
AIZTT,Gallifrey,11.0,"(0.046511627906976744, 0.059261363453019925)"
AIZTT,Gallifrey,12.0,"(0.047619047619047616, 0.06326801783783352)"
AIZTT,Gondor,1.0,"(0.04597701149425289, 0.0771702920334907)"
AIZTT,Gondor,2.0,"(0.05194805194805195, 0.06970515013359053)"
AIZTT,Gondor,3.0,"(0.046875, 0.07048120024972564)"
AIZTT,Gondor,4.0,"(0.047058823529411764, 0.0755586903873159)"
AIZTT,Gondor,5.0,"(0.04672897196261683, 0.06307752676479375)"
AIZTT,Gondor,6.0,"(0.048, 0.06303551327326516)"
AIZTT,Gondor,7.0,"(0.04672897196261682, 0.061819283324477566)"
AIZTT,Gondor,8.0,"(0.04651162790697674, 0.07154351903816934)"
AIZTT,Gondor,9.0,"(0.04807692307692308, 0.0727993207628759)"
AIZTT,Gondor,10.0,"(0.04716981132075472, 0.05853809298463156)"
AIZTT,Gondor,11.0,"(0.046875, 0.06170930132833371)"
AIZTT,Gondor,12.0,"(0.05454545454545454, 0.07092765694878965)"
AIZTT,Hogwarts,1.0,"(0.046357615894039736, 0.034291131113717996)"
AIZTT,Hogwarts,2.0,"(0.049586776859504134, 0.029588478347896248)"
AIZTT,Hogwarts,3.0,"(0.046153846153846156, 0.029416557143395333)"
AIZTT,Hogwarts,4.0,"(0.04918032786885246, 0.03257910302202145)"
AIZTT,Hogwarts,5.0,"(0.05263157894736842, 0.036261781091446926)"
AIZTT,Hogwarts,6.0,"(0.04761904761904762, 0.033606521166945784)"
AIZTT,Hogwarts,7.0,"(0.045454545454545456, 0.028244617039143768)"
AIZTT,Hogwarts,8.0,"(0.046296296296296294, 0.038058033209945365)"
